,volume,area,Unnamed: 0,c1,c2,c3,chemical_formula,crystal_structure,z,id,space_group_shell,structure,structure_,formula_combined,coer_oe,exc_bias_oe,fc_field_t,h_range_max_koe,y,mr (emu/g),sat_em_g,shape,space_group_core,temperature_k,ver_shift_emu_g,x,mass_ratio,total_magn
483,998305.1486933333,48305.08784,483,Co1,Co1 O1,,"['Co', 'CoO']","cubic, hexagonal",62.0,484,194,Co/CoO,Co/CoO,Co2 O1,1111.3855,-253.3855,5.0,50.0,62.0,29.26,21.14,1.0,225.0,5.0,0.0,62.0,44.62193,5.932936983099367e+28
484,1436753.8266666664,61575.164,484,Co1 O1,Co1,,"['CoO', 'Co']","cubic, hexagonal",70.0,485,194,CoO/Co,CoO/Co,Co2 O1,952.618,-141.7719999999999,5.0,50.0,70.0,6.725,16.9,1.0,225.0,5.0,0.4650000000000001,70.0,44.62193,6.826066402372213e+28
485,1838776.8157866665,72583.29536,485,Co1,Co1 O1,,"['Co', 'CoO']","cubic, hexagonal",76.0,486,194,Co/CoO,Co/CoO,Co2 O1,1155.295,-175.635,5.0,50.0,76.0,5.427,15.938000000000002,1.0,225.0,5.0,0.386,76.0,44.62193,8.23880612807476e+28
486,2309562.9268266666,84496.20464,486,Co1 O1,Co1,,"['CoO', 'Co']","cubic, hexagonal",82.0,487,194,CoO/Co,CoO/Co,Co2 O1,952.612,-148.635,5.0,50.0,82.0,4.614000000000001,15.0,1.0,225.0,5.0,0.386,82.0,44.62193,9.739182414502638e+28
487,2854540.8273066664,97313.89184,487,Co1,Co1 O1,,"['Co', 'CoO']","cubic, hexagonal",88.0,488,194,Co/CoO,Co/CoO,Co2 O1,986.3925,-162.11950000000002,5.0,50.0,88.0,4.390000000000001,14.96,1.0,225.0,5.0,0.406,88.0,44.62193,1.2005197082034031e+29
488,2554.3229135803767,903.6519741440009,488,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",,489,225,Fe3O4/CoO,Fe3O4/CoO,Fe3 Co1 O5,8895.3,-5753.62,0.2000000000000001,80.0,8.480000000000004,28.3912,46.3912,1.0,227.0,10.0,0.0519200000000001,8.480000000000004,34.05168833333333,3.3277350656321515e+26
489,2590.6397610009562,912.1970989439991,489,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",,490,225,Fe3O4/CoO,Fe3O4/CoO,Fe3 Co1 O5,10174.58,-8310.58,0.5,80.0,8.519999999999996,28.2552,46.8672,1.0,227.0,10.0,0.0519200000000001,8.519999999999996,34.05168833333333,3.409678037189209e+26
490,7130.191971574075,1791.5055204959992,490,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",,491,225,Fe3O4/CoO,Fe3O4/CoO,Fe3 Co1 O5,10814.11,-9418.761,1.0,80.0,11.939999999999998,28.2568,46.8672,1.0,227.0,10.0,0.3305199999999999,11.939999999999998,34.05168833333333,9.384422848904917e+26
491,7130.191971574075,1791.5055204959992,491,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",,492,225,Fe3O4/CoO,Fe3O4/CoO,Fe3 Co1 O5,11279.07,-9573.644,2.0,80.0,11.939999999999998,28.2568,46.8672,1.0,227.0,10.0,0.3305199999999999,11.939999999999998,34.05168833333333,9.384422848904917e+26
492,3434.913371934719,1100.9337730559998,492,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",,493,225,Fe3O4/CoO,Fe3O4/CoO,Fe3 Co1 O5,11744.25,-8410.919999999998,5.0,80.0,9.359999999999992,36.1948,57.4624,1.0,227.0,10.0,0.0519200000000001,9.36,34.05168833333333,5.5428980015310303e+26
493,5160.272053152435,1444.1059850240017,493,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",,494,225,Fe3O4/CoO,Fe3O4/CoO,Fe3 Co1 O5,1956.331,-1369.513,2.0,80.0,10.72,0.0567800000000033,29.973600000000005,1.0,227.0,100.0,0.0,10.720000000000006,34.05168833333333,4.3435901853221994e+26
494,4039.792664283301,1226.6576915839987,494,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",,495,225,Fe3O4/CoO,Fe3O4/CoO,Fe3 Co1 O5,499.92999999999984,-57.07000000000005,2.0,80.0,9.880000000000004,0.6886799999999997,42.3878,1.0,227.0,200.0,0.0,9.879999999999995,34.05168833333333,4.808806367550316e+26
495,5335.51185343914,1476.617671615999,495,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",,496,225,Fe3O4/CoO,Fe3O4/CoO,Fe3 Co1 O5,182.1199999999999,0.0,2.0,80.0,10.84000000000001,0.6530600000000018,32.9494,1.0,227.0,300.0,0.0,10.839999999999996,34.05168833333333,4.936975101563907e+26
496,766656.0,78408.0,496,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,497,0,LaFeO3,LaFeO3,La1 Fe1 O3,9025.0,-1375.0,1.0,80.0,66.0,0.0569999999999986,0.7025000000000006,2.0,62.0,300.0,0.008,66.0,48.549734,1.3050401236141563e+27
497,766656.0,78408.0,497,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,498,0,LaFeO3,LaFeO3,La1 Fe1 O3,8025.0,-1125.0,2.0,80.0,66.0,0.0509999999999983,0.684899999999999,2.0,62.0,300.0,0.0,66.0,48.549734,1.2723444564602612e+27
498,766656.0,78408.0,498,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,499,0,LaFeO3,LaFeO3,La1 Fe1 O3,7875.0,-1125.0,3.0,80.0,66.0,0.0489999999999994,0.684899999999999,2.0,62.0,300.0,0.002,66.0,48.549734,1.2723444564602612e+27
499,766656.0,78408.0,499,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,500,0,LaFeO3,LaFeO3,La1 Fe1 O3,7725.0,-1175.0,4.0,80.0,66.0,0.0489999999999994,0.7040000000000006,2.0,62.0,300.0,0.002,66.0,48.549734,1.3078266861556812e+27
500,766656.0,78408.0,500,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,501,0,LaFeO3,LaFeO3,La1 Fe1 O3,7550.0,-1000.0,5.0,80.0,66.0,0.0470000000000006,0.684899999999999,2.0,62.0,300.0,0.0039999999999997,66.0,48.549734,1.2723444564602612e+27
501,766656.0,78408.0,501,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,502,0,LaFeO3,LaFeO3,La1 Fe1 O3,7300.0,-1050.0,6.0,80.0,66.0,0.0485000000000006,0.7079999999999984,2.0,62.0,300.0,0.006,66.0,48.549734,1.3152575195997435e+27
502,766656.0,78408.0,502,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,503,0,LaFeO3,LaFeO3,La1 Fe1 O3,9215.75,-393.25,6.5,80.0,66.0,0.0488999999999997,0.7100000000000009,2.0,62.0,300.0,0.0028000000000001,66.0,48.549734,1.3189729363217814e+27
503,766656.0,78408.0,503,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,504,0,LaFeO3,LaFeO3,La1 Fe1 O3,849.26,-213.0,0.0,50.0,66.0,0.0159999999999982,0.4500000000000028,2.0,62.0,300.0,0.0,66.0,48.549734,8.359687624574712e+26
504,766656.0,78408.0,504,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,505,0,LaFeO3,LaFeO3,La1 Fe1 O3,3188.679,-5653.0,0.0,60.0,66.0,0.0420000000000015,0.6199999999999974,2.0,62.0,300.0,0.0,66.0,48.549734,1.1517791838302817e+27
505,766656.0,78408.0,505,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,506,0,LaFeO3,LaFeO3,La1 Fe1 O3,2754.78,-518.0,1.0,50.0,66.0,0.0279999999999986,0.5499999999999972,2.0,62.0,300.0,0.0669999999999999,66.0,48.549734,1.0217395985591198e+27
506,766656.0,78408.0,506,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,507,0,LaFeO3,LaFeO3,La1 Fe1 O3,3188.7,-2920.0,1.0,60.0,66.0,0.0444999999999993,0.6000000000000014,2.0,62.0,300.0,0.0295,66.0,48.549734,1.1146250166099572e+27
507,333.037861506666,232.3519963999997,507,Fe1 F2,Fe1,,"['FeF2', 'Fe']","cubic, tetragonal",4.3,508,136,FeF2/Fe,FeF2/Fe,Fe2 F2,10778.3,-1580.0,5.0,20.0,4.299999999999997,58.1182,78.096,1.0,229.0,10.0,3.5438,4.299999999999997,37.4217016,7.319234205080601e+25
508,483.81031798902586,298.03510348399965,508,Fe1 F2,Fe1,,"['FeF2', 'Fe']","cubic, tetragonal",4.87,509,136,FeF2/Fe,FeF2/Fe,Fe2 F2,10707.57,-990.0,70.0,20.0,4.869999999999997,38.366,69.88,1.0,229.0,10.0,-1.6319999999999997,4.869999999999997,37.4217016,9.514177884960474e+25
509,1499.212824653334,633.4702076000002,509,Co1 P1,,,['CoP'],tetragonal,7.1,510,0,CoP,CoP,Co1 P1,1025.62,-153.48000000000002,2.0,20.0,7.100000000000001,24.565,33.7,1.0,123.0,300.0,0.0,7.100000000000001,44.9534785,1.4160663030416716e+26
510,1499.212824653334,633.4702076000002,510,Co1 P1,,,['CoP'],tetragonal,7.1,511,0,CoP,CoP,Co1 P1,1358.528,75.87300000000005,2.0,20.0,7.100000000000001,20.869,36.4,1.0,123.0,300.0,0.0,7.100000000000001,44.9534785,1.5295196863714193e+26
511,1499.212824653334,633.4702076000002,511,Co1 P1,,,['CoP'],tetragonal,7.1,512,0,CoP,CoP,Co1 P1,4255.0,0.0,2.0,20.0,7.100000000000001,25.0,36.8,1.0,123.0,300.0,0.0,7.100000000000001,44.9534785,1.5463275950128634e+26
512,1499.212824653334,633.4702076000002,512,Co1 P1,,,['CoP'],cubic,7.1,513,0,CoP,CoP,Co1 P1,9355.89,76.88999999999999,2.0,20.0,7.100000000000001,25.0,43.6,1.0,225.0,300.0,0.0,7.100000000000001,44.9534785,1.8320620419174146e+26
513,1499.212824653334,633.4702076000002,513,Co1 P1,,,['CoP'],cubic,7.1,514,0,CoP,CoP,Co1 P1,14021.056,-487.043,2.0,20.0,7.100000000000001,26.0,46.8,1.0,225.0,300.0,0.0,7.100000000000001,44.9534785,1.966525311048968e+26
514,20579.50889333333,3631.67804,514,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",cubic,17.0,515,225,Fe3O4/NiO,Fe3O4/NiO,Fe3 Ni1 O5,1875.236,1662.94,5.0,60.0,17.000000000000007,0.7669999999999995,7.449999999999999,1.0,227.0,5.0,0.767,17.0,34.02504444444444,4.302180902008248e+26
515,20579.50889333333,3631.67804,515,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",cubic,17.0,516,225,Fe3O4/NiO,Fe3O4/NiO,Fe3 Ni1 O5,1398.6,1220.4,5.0,60.0,17.000000000000007,0.6705000000000005,6.056300000000004,1.0,227.0,5.0,0.6705,17.0,34.02504444444444,3.49735546266209e+26
516,20579.50889333333,3631.67804,516,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",cubic,17.0,517,225,Fe3O4/NiO,Fe3O4/NiO,Fe3 Ni1 O5,1260.329,1116.5300000000002,5.0,60.0,17.000000000000007,10.9571,18.7163,1.0,227.0,5.0,0.5170999999999999,17.0,34.02504444444444,1.0808175626343219e+27
517,20579.50889333333,3631.67804,517,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",cubic,17.0,518,225,Fe3O4/NiO,Fe3O4/NiO,Fe3 Ni1 O5,1229.76,1029.63,5.0,60.0,17.000000000000007,10.9571,18.7163,1.0,227.0,5.0,0.5170999999999999,17.0,34.02504444444444,1.0808175626343219e+27
518,20579.50889333333,3631.67804,518,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",cubic,17.0,519,225,Fe3O4/NiO,Fe3O4/NiO,Fe3 Ni1 O5,1229.76,1002.68,5.0,60.0,17.000000000000007,0.5854999999999997,6.056300000000004,1.0,227.0,5.0,0.5855,17.0,34.02504444444444,3.49735546266209e+26
519,20579.50889333333,3631.67804,519,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",cubic,17.0,520,225,Fe3O4/NiO,Fe3O4/NiO,Fe3 Ni1 O5,1147.63,960.57,5.0,60.0,17.000000000000007,10.9571,18.7163,1.0,227.0,5.0,0.5170999999999999,17.0,34.02504444444444,1.0808175626343219e+27
520,20579.50889333333,3631.67804,520,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",cubic,17.0,521,225,Fe3O4/NiO,Fe3O4/NiO,Fe3 Ni1 O5,1055.43,949.12,5.0,60.0,17.000000000000007,0.5624999999999982,7.25,1.0,227.0,5.0,0.5625,17.0,34.02504444444444,4.18668611269259e+26
521,268082.3466666666,20106.176,521,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",40.0,522,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 Ni1 O4,1895.759,-1895.0,6.0,60.0,40.0,0.1700000000000017,1.2999999999999972,1.0,62.0,5.0,0.1799999999999999,40.0,45.34878142857143,8.851174627050123e+26
522,268082.3466666666,20106.176,522,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",40.0,523,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 Ni1 O4,1907.9,-1907.9,6.0,60.0,40.0,0.1600000000000001,1.2590000000000003,1.0,62.0,10.0,0.1599999999999999,40.0,45.34878142857143,8.572022196504718e+26
523,179594.2283333333,15393.791,523,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",35.0,524,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 Ni1 O4,1061.3475,-730.0,0.0,60.0,35.0,0.1335000000000015,2.200000000000003,1.0,62.0,50.0,0.0894999999999999,35.0,45.34878142857143,1.0034700080486848e+27
524,179594.2283333333,15393.791,524,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",35.0,525,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 Ni1 O4,312.87750000000005,-75.0,0.0,60.0,35.0,0.0695000000000014,0.838000000000001,1.0,62.0,300.0,0.0169999999999999,35.0,45.34878142857143,3.822308485203626e+26
525,50964.967373333326,6647.60444,525,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,23.0,526,0,LaFeO3,LaFeO3,La1 Fe1 O3,787.0852,-820.0,6.0,60.0,23.0,0.2723000000000013,1.4667340000000024,1.0,62.0,5.0,0.1100000000000001,23.0,48.549734,1.8113405377907972e+26
526,33510.29333333333,5026.544,526,Ni1 O1,,,['NiO'],"orthorhombic, cubic",20.0,527,0,NiO,NiO,Ni1 O1,2202.7848,-900.0,6.0,60.0,20.0,29.3106,45.7727,1.0,225.0,5.0,0.0309999999999999,20.0,37.346399999999996,4.617817889664374e+27
527,268082.3466666666,20106.176,527,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",40.0,528,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 Ni1 O4,1082.76,-656.76,1.0,60.0,40.0,0.1445000000000007,1.5144999999999982,1.0,62.0,5.0,0.054,40.0,45.34878142857143,1.0311618440513406e+27
528,268082.3466666666,20106.176,528,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",40.0,529,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 Ni1 O4,1144.92,-842.644,2.0,60.0,40.0,0.1554999999999999,1.625,1.0,62.0,5.0,0.1125,40.0,45.34878142857143,1.1063968283812679e+27
529,268082.3466666666,20106.176,529,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",40.0,530,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 Ni1 O4,1260.0,-1030.0,3.0,60.0,40.0,0.1550000000000011,1.6499999999999986,1.0,62.0,5.0,0.1240000000000001,40.0,45.34878142857143,1.1234183180486711e+27
530,179594.2283333333,15393.791,530,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",35.0,531,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 Ni1 O4,1322.5,-1144.5,4.0,60.0,35.0,0.1660000000000003,1.6569999999999965,1.0,62.0,5.0,0.1519999999999999,35.0,45.34878142857143,7.557953651530295e+26
531,179594.2283333333,15393.791,531,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",35.0,532,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 Ni1 O4,1452.6,-1452.6,5.0,60.0,35.0,0.1655000000000015,1.6764999999999972,1.0,62.0,5.0,0.1499999999999999,35.0,45.34878142857143,7.646897584061887e+26
532,179594.2283333333,15393.791,532,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",35.0,533,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 Ni1 O4,1976.41,-1976.41,6.0,60.0,35.0,0.1700000000000017,1.2700000000000031,1.0,62.0,5.0,0.1699999999999999,35.0,45.34878142857143,5.792758682826506e+26
